id,name,country_code,country,hand,age,url,date_accessed
51819,ZONI Lea,GER,GERMANY,Right,15,https://fie.org/athletes/51819,2021-05-12 13:38:11
21103,MANSUR Fernanda,BRA,BRAZIL,Right,30,https://fie.org/athletes/21103,2021-05-12 13:38:14
47737,MCCONVEY Catherine,IRL,IRELAND,Right,18,https://fie.org/athletes/47737,2021-05-12 13:38:16
37497,AB HAMID Shaidatul Shafiqah,MAS,MALAYSIA,Right,25,https://fie.org/athletes/37497,2021-05-12 13:38:18
29323,CHEN Bingbing,CHN,CHINA,Right,29,https://fie.org/athletes/29323,2021-05-12 13:38:21
51852,FABIANEK Marie,AUT,AUSTRIA,Right,17,https://fie.org/athletes/51852,2021-05-12 13:38:23
29328,LI Xin,CHN,CHINA,Right,28,https://fie.org/athletes/29328,2021-05-12 13:38:26
49843,LAM Justina,USA,USA,Right,17,https://fie.org/athletes/49843,2021-05-12 13:38:29
35508,HO Ka U,MAC,"MACAO, CHINA",Left,26,https://fie.org/athletes/35508,2021-05-12 13:38:31
35511,HUANG Liya,MAC,"MACAO, CHINA",Right,25,https://fie.org/athletes/35511,2021-05-12 13:38:34
41728,BALOT Corinne,CAN,CANADA,Right,18,https://fie.org/athletes/41728,2021-05-12 13:38:37
27412,CHEN Xiaoxia,CHN,CHINA,Right,31,https://fie.org/athletes/27412,2021-05-12 13:38:40
37657,MONTERO POLANCO Yunaisi,CUB,CUBA,Left,24,https://fie.org/athletes/37657,2021-05-12 13:38:42
37656,CASTILLO LA O Elizabeth,CUB,CUBA,Left,26,https://fie.org/athletes/37656,2021-05-12 13:38:45
29468,HO Peng I,MAC,"MACAO, CHINA",Left,26,https://fie.org/athletes/29468,2021-05-12 13:38:47
11037,CHANTASUVANNASIN Nunta,THA,THAILAND,Right,37,https://fie.org/athletes/11037,2021-05-12 13:38:50
29464,PUA Chintya Anreiny,INA,INDONESIA,Left,29,https://fie.org/athletes/29464,2021-05-12 13:38:52
13089,PINEDA Joselina,VEN,VENEZUELA,Right,38,https://fie.org/athletes/13089,2021-05-12 13:38:54
49970,CHEUNG Kemei,SGP,SINGAPORE,Right,15,https://fie.org/athletes/49970,2021-05-12 13:38:57
35662,FONG Tyanne,MAS,MALAYSIA,Right,22,https://fie.org/athletes/35662,2021-05-12 13:39:00
2928,MAITREJEAN Corinne,FRA,FRANCE,Right,41,https://fie.org/athletes/2928,2021-05-12 13:39:03
23419,SCHRYER Aimee,CAN,CANADA,Left,30,https://fie.org/athletes/23419,2021-05-12 13:39:06
19358,NGUYEN Thi Tuoi,VIE,VIETNAM,Right,35,https://fie.org/athletes/19358,2021-05-12 13:39:09
25545,AWATI Prakash,IND,INDIA,Left,27,https://fie.org/athletes/25545,2021-05-12 13:39:12
27600,ARIAS CUELLAR Mirian Gabriela,ESA,EL SALVADOR,Right,32,https://fie.org/athletes/27600,2021-05-12 13:39:14
27630,ZIYAEVA Gulymira,UZB,UZBEKISTAN,Left,32,https://fie.org/athletes/27630,2021-05-12 13:39:17
